project,file,class,method,methodSignature,line,eligible,discardReasons,ccBefore,ccAfter,delta,outerCondition,innerCondition
jackson-core,src/main/java/tools/jackson/core/base/ParserBase.java,ParserBase,_decodeBase64Escape,"int _decodeBase64Escape(Base64Variant, int, int)",1041,YES,,7,5,-2,unescaped <= INT_SPACE,index == 0
jackson-core,src/main/java/tools/jackson/core/base/ParserBase.java,ParserBase,_decodeBase64Escape,"int _decodeBase64Escape(Base64Variant, int, int)",1048,YES,,7,5,-2,bits < 0,bits != Base64Variant.BASE64_VALUE_PADDING
jackson-core,src/main/java/tools/jackson/core/base/ParserBase.java,ParserBase,_decodeBase64Escape,"int _decodeBase64Escape(Base64Variant, char, int)",1065,YES,,8,6,-2,unescaped <= INT_SPACE,index == 0
jackson-core,src/main/java/tools/jackson/core/base/ParserBase.java,ParserBase,_decodeBase64Escape,"int _decodeBase64Escape(Base64Variant, char, int)",1072,YES,,8,6,-2,bits < 0,(bits != Base64Variant.BASE64_VALUE_PADDING) || (index < 2)
jackson-core,src/main/java/tools/jackson/core/json/JsonParserBase.java,JsonParserBase,_parseIntValue,int _parseIntValue(),252,YES,,4,3,-1,_currToken == JsonToken.VALUE_NUMBER_INT,_intLength <= 9
jackson-core,src/main/java/tools/jackson/core/json/ReaderBasedJsonParser.java,ReaderBasedJsonParser,nextToken,JsonToken nextToken(),728,YES,,21,19,-2,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0,(i | 0x20) == INT_RCURLY
jackson-core,src/main/java/tools/jackson/core/json/ReaderBasedJsonParser.java,ReaderBasedJsonParser,nextName,boolean nextName(SerializableString),887,YES,,31,29,-2,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0,(i | 0x20) == INT_RCURLY
jackson-core,src/main/java/tools/jackson/core/json/ReaderBasedJsonParser.java,ReaderBasedJsonParser,nextName,String nextName(),958,YES,,17,15,-2,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0,(i | 0x20) == INT_RCURLY
jackson-core,src/main/java/tools/jackson/core/json/ReaderBasedJsonParser.java,ReaderBasedJsonParser,_skipColonFast,int _skipColonFast(int),2505,YES,,36,28,-8,i > INT_SPACE,i != INT_SLASH && i != INT_HASH
jackson-core,src/main/java/tools/jackson/core/json/ReaderBasedJsonParser.java,ReaderBasedJsonParser,_skipColonFast,int _skipColonFast(int),2528,YES,,36,28,-8,i > INT_SPACE,i != INT_SLASH && i != INT_HASH
jackson-core,src/main/java/tools/jackson/core/json/UTF8JsonGenerator.java,UTF8JsonGenerator,_outputRawMultiByteChar,"int _outputRawMultiByteChar(int, char[], int, int)",2221,YES,,8,6,-2,ch >= SURR1_FIRST,ch <= SURR2_LAST
jackson-core,src/main/java/tools/jackson/core/json/UTF8StreamJsonParser.java,UTF8StreamJsonParser,_releaseBuffers,void _releaseBuffers(),270,YES,,6,4,-2,buf != null,buf != NO_BYTES
jackson-core,src/main/java/tools/jackson/core/json/UTF8StreamJsonParser.java,UTF8StreamJsonParser,nextToken,JsonToken nextToken(),755,YES,,20,18,-2,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0,(i == INT_RBRACKET) || (i == INT_RCURLY)
jackson-core,src/main/java/tools/jackson/core/json/UTF8StreamJsonParser.java,UTF8StreamJsonParser,nextName,String nextName(),953,YES,,20,18,-2,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0,(i == INT_RBRACKET) || (i == INT_RCURLY)
jackson-core,src/main/java/tools/jackson/core/json/UTF8StreamJsonParser.java,UTF8StreamJsonParser,nextName,boolean nextName(SerializableString),1069,YES,,35,33,-2,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0,(i == INT_RBRACKET) || (i == INT_RCURLY)
jackson-core,src/main/java/tools/jackson/core/json/UTF8StreamJsonParser.java,UTF8StreamJsonParser,_skipColonFast,int _skipColonFast(int),1264,YES,,36,28,-8,i > INT_SPACE,i != INT_SLASH && i != INT_HASH
jackson-core,src/main/java/tools/jackson/core/json/UTF8StreamJsonParser.java,UTF8StreamJsonParser,_skipColonFast,int _skipColonFast(int),1286,YES,,36,28,-8,i > INT_SPACE,i != INT_SLASH && i != INT_HASH
jackson-core,src/main/java/tools/jackson/core/json/async/NonBlockingUtf8JsonParserBase.java,NonBlockingUtf8JsonParserBase,_startNameAfterComma,JsonToken _startNameAfterComma(int),551,YES,,23,21,-2,ch == INT_RCURLY,(_formatReadFeatures & FEAT_MASK_TRAILING_COMMA) != 0
jackson-core,src/main/java/tools/jackson/core/json/async/NonBlockingUtf8JsonParserBase.java,NonBlockingUtf8JsonParserBase,_finishCComment,"JsonToken _finishCComment(int, boolean)",1061,YES,,16,14,-2,ch == INT_SLASH,gotStar
jackson-core,src/main/java/tools/jackson/core/util/TextBuffer.java,TextBuffer,releaseBuffers,void releaseBuffers(),176,YES,,4,3,-1,_allocator != null,_currentSegment != null
poi,poi-ooxml/src/main/java/org/apache/poi/xssf/eventusermodel/ReadOnlySharedStringsTable.java,ReadOnlySharedStringsTable,characters,"void characters(char[], int, int)",296,YES,,11,9,-2,!inRPh,characters != null
poi,poi-ooxml/src/main/java/org/apache/poi/xssf/model/CommentsTable.java,CommentsTable,getVMLDrawing,"XSSFVMLDrawing getVMLDrawing(Sheet, boolean)",325,YES,,3,2,-1,vmlDrawing == null,sheet instanceof OoxmlSheetExtensions
poi,poi/src/main/java/org/apache/poi/hssf/model/InternalSheet.java,InternalSheet,visitContainedRecords,"void visitContainedRecords(RecordVisitor, int)",569,YES,,17,13,-4,recordBase instanceof BOFRecord,!haveSerializedIndex
poi,poi/src/main/java/org/apache/poi/hssf/model/LinkTable.java,LinkTable,getNameXPtg,"NameXPtg getNameXPtg(String, int)",610,YES,,9,7,-2,thisSheetRefIndex >= 0,sheetRefIndex == -1 || thisSheetRefIndex == sheetRefIndex
poi,poi/src/main/java/org/apache/poi/hssf/record/CFRuleBase.java,CFRuleBase,setConditionType,void setConditionType(byte),211,YES,,4,3,-1,(this instanceof CFRuleRecord),!(condition_type == CONDITION_TYPE_CELL_VALUE_IS || condition_type == CONDITION_TYPE_FORMULA)
poi,poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFChart.java,HSSFChart,createSeries,HSSFSeries createSeries(),1191,YES,,46,44,-2,record instanceof SeriesRecord,chartRecordIdx != -1
poi,poi/src/main/java/org/apache/poi/hssf/usermodel/HSSFChart.java,HSSFChart,removeSeries,boolean removeSeries(HSSFSeries),1319,YES,,35,32,-3,record instanceof DataFormatRecord,chartEntered && !removeSeries
poi,poi/src/main/java/org/apache/poi/poifs/macros/VBAMacroReader.java,VBAMacroReader,findCompressedStreamWBruteForce,byte[] findCompressedStreamWBruteForce(InputStream),814,YES,,20,16,-4,decompressed != null,decompressed.length > 9
poi,poi/src/main/java/org/apache/poi/ss/formula/FormulaCellCacheEntry.java,FormulaCellCacheEntry,isInputSensitive,boolean isInputSensitive(),48,YES,,4,3,-1,_sensitiveInputCells != null,_sensitiveInputCells.length > 0
poi,poi/src/main/java/org/apache/poi/ss/formula/FormulaUsedBlankCellSet.java,BlankCellSheetGroup,containsCell,"boolean containsCell(int, int)",107,YES,,11,8,-3,_currentRowIndex != -1 && _currentRowIndex == rowIndex,_firstColumnIndex <= columnIndex && columnIndex <= _lastColumnIndex
poi,poi/src/main/java/org/apache/poi/ss/formula/OperationEvaluatorFactory.java,OperationEvaluatorFactory,evaluate,"ValueEval evaluate(OperationPtg, ValueEval[], OperationEvaluationContext)",106,YES,,14,12,-2,result == null,ptg instanceof AbstractFunctionPtg
poi,poi/src/main/java/org/apache/poi/ss/formula/eval/RelationalOperationEval.java,RelationalOperationEval,doCompare,"int doCompare(ValueEval, ValueEval)",120,YES,,19,18,-1,va instanceof NumberEval,vb instanceof NumberEval
poi,poi/src/main/java/org/apache/poi/ss/formula/eval/TwoOperandNumericOperation.java,TwoOperandNumericOperation,evaluate,"ValueEval evaluate(int, int, ValueEval, ValueEval)",63,YES,,6,5,-1,result == 0.0,!(this instanceof SubtractEvalClass)
poi,poi/src/main/java/org/apache/poi/ss/formula/functions/DateFunc.java,DateFunc,evaluate,"double evaluate(int, int, int)",78,YES,,12,10,-2,year == 1900,(month == Calendar.JANUARY && day >= 60) || (month == Calendar.FEBRUARY && day >= 30)
poi,poi/src/main/java/org/apache/poi/ss/formula/functions/LinearRegressionFunction.java,LinearRegressionFunction,evaluateInternal,"double evaluateInternal(ValueVector, ValueVector, int)",149,YES,,19,17,-2,vy instanceof ErrorEval,firstYerr == null
poi,poi/src/main/java/org/apache/poi/ss/formula/functions/Value.java,Value,convertTextToNumber,Double convertTextToNumber(String),201,YES,,53,52,-1,!foundDecimalPoint,i - lastThousandsSeparatorIndex < MIN_DISTANCE_BETWEEN_THOUSANDS_SEPARATOR
poi,poi/src/main/java/org/apache/poi/ss/formula/functions/XYNumericFunction.java,XYNumericFunction,evaluateInternal,"double evaluateInternal(ValueVector, ValueVector, int)",138,YES,,18,14,-4,vx instanceof ErrorEval,firstXerr == null
poi,poi/src/main/java/org/apache/poi/ss/formula/functions/XYNumericFunction.java,XYNumericFunction,evaluateInternal,"double evaluateInternal(ValueVector, ValueVector, int)",144,YES,,18,14,-4,vy instanceof ErrorEval,firstYerr == null
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",107,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",127,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",164,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",175,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",177,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",184,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",193,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",205,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",217,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",218,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",223,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",233,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",234,NO,INNER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",235,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",238,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",244,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",255,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",258,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,analyze,"Frame<V>[] analyze(String, MethodNode)",263,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,computeMaxLocals,int computeMaxLocals(MethodNode),323,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,computeMaxLocals,int computeMaxLocals(MethodNode),327,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,computeMaxLocals,int computeMaxLocals(MethodNode),337,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,computeMaxStack,int computeMaxStack(Frame<?>[]),354,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutines,void findSubroutines(int),384,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutines,void findSubroutines(int),395,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",420,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",423,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",430,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",431,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",438,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",445,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,findSubroutine,"void findSubroutine(int, Subroutine, List<AbstractInsnNode>)",456,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,computeInitialFrame,"Frame<V> computeInitialFrame(String, MethodNode)",495,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,computeInitialFrame,"Frame<V> computeInitialFrame(String, MethodNode)",507,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Subroutine)",638,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Subroutine)",645,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Subroutine)",646,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Subroutine)",651,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Subroutine)",655,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Frame<V>, Subroutine, boolean[])",689,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Frame<V>, Subroutine, boolean[])",696,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Analyzer.java,Analyzer,merge,"void merge(int, Frame<V>, Frame<V>, Subroutine, boolean[])",699,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newValue,BasicValue newValue(Type),82,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),136,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),138,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),140,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),142,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),144,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),146,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),148,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),150,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),155,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,newOperation,BasicValue newOperation(AbstractInsnNode),157,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",352,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",354,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicInterpreter.java,BasicInterpreter,merge,"BasicValue merge(BasicValue, BasicValue)",370,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicValue.java,BasicValue,equals,boolean equals(Object),99,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicValue.java,BasicValue,equals,boolean equals(Object),101,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicValue.java,BasicValue,equals,boolean equals(Object),102,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicValue.java,BasicValue,toString,String toString(),119,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicValue.java,BasicValue,toString,String toString(),121,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicValue.java,BasicValue,toString,String toString(),123,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,copyOperation,"BasicValue copyOperation(AbstractInsnNode, BasicValue)",89,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,copyOperation,"BasicValue copyOperation(AbstractInsnNode, BasicValue)",94,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,copyOperation,"BasicValue copyOperation(AbstractInsnNode, BasicValue)",101,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,unaryOperation,"BasicValue unaryOperation(AbstractInsnNode, BasicValue)",158,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,unaryOperation,"BasicValue unaryOperation(AbstractInsnNode, BasicValue)",170,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,unaryOperation,"BasicValue unaryOperation(AbstractInsnNode, BasicValue)",180,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,binaryOperation,"BasicValue binaryOperation(AbstractInsnNode, BasicValue, BasicValue)",198,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,binaryOperation,"BasicValue binaryOperation(AbstractInsnNode, BasicValue, BasicValue)",300,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,binaryOperation,"BasicValue binaryOperation(AbstractInsnNode, BasicValue, BasicValue)",302,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,binaryOperation,"BasicValue binaryOperation(AbstractInsnNode, BasicValue, BasicValue)",305,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,ternaryOperation,"BasicValue ternaryOperation(AbstractInsnNode, BasicValue, BasicValue, BasicValue)",327,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,ternaryOperation,"BasicValue ternaryOperation(AbstractInsnNode, BasicValue, BasicValue, BasicValue)",361,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,ternaryOperation,"BasicValue ternaryOperation(AbstractInsnNode, BasicValue, BasicValue, BasicValue)",364,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,ternaryOperation,"BasicValue ternaryOperation(AbstractInsnNode, BasicValue, BasicValue, BasicValue)",366,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",377,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",379,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",386,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",388,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,naryOperation,"BasicValue naryOperation(AbstractInsnNode, List<? extends BasicValue>)",400,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/BasicVerifier.java,BasicVerifier,returnOperation,"void returnOperation(AbstractInsnNode, BasicValue, BasicValue)",412,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Frame.java,Frame,init,Frame<V> init(Frame<? extends V>),120,NO,OUTER_HAS_ELSE,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Frame.java,Frame,getLocal,V getLocal(int),192,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Frame.java,Frame,setLocal,"void setLocal(int, V)",207,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Frame.java,Frame,pop,V pop(),257,NO,SINGLE_STATEMENT_NOT_IF,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Frame.java,Frame,push,void push(V),271,NO,OUTER_BLOCK_MULTIPLE_STATEMENTS,,,,,
asm,asm-analysis/src/main/java/org/objectweb/asm/tree/analysis/Frame.java,Frame,push,void push(V),272,NO,SINGLE_STATEMENT_NOT_IF,,,,,
